CompanyName,Symbol,Sector,Keyword,Index
Praj Industries Limited,PRAJIND,NS,"Praj Industries, praj industries, praj industries limited, Praj Industries Ltd, PRAJIND",NIFTY 500
Prakash Industries Limited,PRAKASH,NS,"PRAKASH, prakash industries, Prakash Industries, prakash industries limited, Prakash Industries Ltd",NI
Prakash Steelage Limited,PRAKASHSTL,NS,"Prakash Steelage, prakash steelage, prakash steelage limited, Prakash Steelage Ltd, PRAKASHSTL",NI
Precision Camshafts Ltd.,PRECAM,NS,"Prakash Steelage, Prakash Steelage Ltd, PRECAM, precision camshafts, precision camshafts ltd.",NI
Precot Limited,PRECOT,NS,"PRECOT, precot, precot limited, Precot Limited, Precot Ltd",NI
Precision Wires India Limited,PRECWIRE,NS,"Precision Wires India, precision wires india, precision wires india limited, Precision Wires India Ltd, PRECWIRE",NI
Premier Explosives Limited,PREMEXPLN,NS,"PREMEXPLN, premier explosives, Premier Explosives, premier explosives limited, Premier Explosives Ltd",NI
Premier Energies Limited,PREMIERENE,NS,"premier energies, Premier Energies, premier energies limited, Premier Energies Ltd, PREMIERENE","NIFTY 200, NIFTY 500"
Premier Polyfilm Limited,PREMIERPOL,NS,"premier polyfilm, premier polyfilm limited, Premier Polyfilm Ltd, Premier Polyfilms, PREMIERPOL",NI
Prestige Estate Limited,PRESTIGE,NIFTY REALTY,"PRESTIGE, prestige estate, Prestige Estate, prestige estate limited, Prestige Estate Ltd","NIFTY 200, NIFTY 500"
Pricol Limited,PRICOLLTD,NS,"pricol, pricol limited, Pricol Ltd, PRICOLLTD",NI
Prime Securities Limited,PRIMESECU,NS,"prime securities, Prime Securities, prime securities limited, Prime Securities Ltd, PRIMESECU",NI
Primo Chemicals Limited,PRIMO,NS,"PRIMO, primo chemicals, Primo Chemicals, primo chemicals limited, Primo Chemicals Ltd",NI
Prince Pipes Fittings Limited,PRINCEPIPE,NS,"Prince Pipes Fittings, prince pipes fittings, prince pipes fittings limited, Prince Pipes Fittings Ltd, PRINCEPIPE",NI
Priti International Limited,PRITI,NS,"PRITI, priti international, Priti International, priti international limited, Priti International Ltd",NI
Pritika Auto Indus Limited,PRITIKAUTO,NS,"Pritika Auto Indus, pritika auto indus, pritika auto indus limited, Pritika Auto Indus Ltd, PRITIKAUTO",NI
Privi Speciality Che Limited,PRIVISCL,NS,"privi speciality che, Privi Speciality Che, privi speciality che limited, Privi Speciality Che Ltd, Privi Speciality Chem, Privi Speciality Chemicals, Privi Speciality Chemicals Limited, PRIVISCL",NI
Prostarm Info Systems Limited,PROSTARM,NS,"PROSTARM, prostarm info systems, Prostarm Info Systems, prostarm info systems limited, Prostarm Info Systems Ltd",NI
Protean Egov Techno Limited,PROTEAN,NS,"PROTEAN, Protean Egov Techno, protean egov techno, Protean Egov Techno Limited, protean egov techno limited, Protean Egov Techno Ltd, Protean eGov Technologies",NI
Prism Johnson Limited,PRSMJOHNSN,NS,"Prism Johnson, prism johnson, prism johnson limited, Prism Johnson Ltd, PRSMJOHNSN",NI
Prudent Corp Adv Ser Limited,PRUDENT,NS,"PRUDENT, prudent corp adv ser, Prudent Corp Adv Ser, prudent corp adv ser limited, Prudent Corp Adv Ser Ltd, Prudent Corporate Advisory Services, Prudent Corporate Advisory Services Ltd",NI
Prudential Sugar Corporat,PRUDMOULI,NS,"prudential sugar corporat, Prudential Sugar Corporat Limited, Prudential Sugar Corporation, Prudential Sugar Corporation Ltd, PRUDMOULI",NI
Punjab & Sind Bank,PSB,NIFTY PSU BANK,"PSB, punjab & sind bank, Punjab & Sind Bank",NI
Psp Projects Limited,PSPPROJECT,NS,"Psp Projects, psp projects, psp projects limited, Psp Projects Ltd, PSPPROJECT",NI
Ptc India Limited,PTC,NS,"PTC, Ptc India, ptc india, ptc india limited, Ptc India Ltd",NI
Ptc Industries Limited,PTCIL,NS,"Ptc Industries, ptc industries, ptc industries limited, Ptc Industries Ltd, PTCIL",NIFTY 500
Ptl Enterprises Limited,PTL,NS,"PTL, ptl enterprises, Ptl Enterprises, ptl enterprises limited, Ptl Enterprises Ltd",NI
Punjab Chem & Crop Prot L,PUNJABCHEM,NS,"Punjab Chem & Crop Prot, punjab chem & crop prot l, Punjab Chem & Crop Prot Limited, Punjab Chem & Crop Prot Ltd, Punjab Chemicals & Crop Protection, Punjab Chemicals & Crop Protection Ltd, PUNJABCHEM",NI
Puravankara Limited,PURVA,NS,"Puravankara, puravankara, puravankara limited, Puravankara Ltd, PURVA",NI
Pvr Inox Limited,PVRINOX,NIFTY MEDIA,"Pvr Inox, pvr inox, pvr inox limited, Pvr Inox Ltd, PVRINOX",NIFTY 500
Popular Vehicles N Ser L,PVSL,NS,"Popular Vehicles & Services Limited, Popular Vehicles & Services Ltd, Popular Vehicles and Services, Popular Vehicles N Ser, popular vehicles n ser l, Popular Vehicles N Ser Limited, Popular Vehicles N Ser Ltd, PVSL",NI
Physicswallah Limited,PWL,NS,"physicswallah, Physicswallah, physicswallah limited, Physicswallah Ltd, PWL",NI
Pyramid Technoplast Limited,PYRAMID,NS,"PYRAMID, Pyramid Technoplast, pyramid technoplast, pyramid technoplast limited, Pyramid Technoplast Ltd",NI
Quality Power Elec Equp L,QPOWER,NS,"QPOWER, Quality Power Elec Equp, quality power elec equp l, Quality Power Elec Equp Limited, Quality Power Elec Equp Ltd, Quality Power Electrical Equipments, Quality Power Electrical Equipments Limited, Quality Power Electrical Equipments Ltd",NI
Quadrant Future Tek Limited,QUADFUTURE,NS,"QUADFUTURE, Quadrant Future Tek, quadrant future tek, quadrant future tek limited, Quadrant Future Tek Ltd",NI
Quess Corp Limited,QUESS,NS,"QUESS, quess corp, Quess Corp, quess corp limited, Quess Corp Ltd",NI
Quick Heal Tech Limited,QUICKHEAL,NS,"quick heal tech, Quick Heal Tech, quick heal tech limited, Quick Heal Tech Ltd, Quick Heal Technologies, Quick Heal Technologies Limited, Quick Heal Technologies Ltd, QUICKHEAL",NI
Race Eco Chain Limited,RACE,NS,"RACE, race eco chain, Race Eco Chain, race eco chain limited, Race Eco Chain Ltd",NI
Racl Geartech Limited,RACLGEAR,NS,"Racl Geartech, racl geartech, racl geartech limited, Racl Geartech Ltd, RACLGEAR",NI
Radaan Mediaworks (I) Limited,RADAAN,NS,"RADAAN, Radaan Media Works India, radaan mediaworks (i), Radaan Mediaworks (I), radaan mediaworks (i) limited, Radaan Mediaworks (I) Ltd, Radaan Mediaworks India, Radaan Mediaworks India Limited, Radaan Mediaworks India Ltd",NI
Radhika Jeweltech Limited,RADHIKAJWE,NS,"Radhika Jeweltech, radhika jeweltech, radhika jeweltech limited, Radhika Jeweltech Ltd, RADHIKAJWE",NI
Radiant Cash Mgmt Ser Limited,RADIANTCMS,NS,"Radiant Cash Management Services, Radiant Cash Management Services Limited, Radiant Cash Management Services Ltd, radiant cash mgmt ser, Radiant Cash Mgmt Ser, radiant cash mgmt ser limited, Radiant Cash Mgmt Ser Ltd, RADIANTCMS",NI
Radico Khaitan Limited,RADICO,NIFTY FMCG,"RADICO, radico khaitan, Radico Khaitan, radico khaitan limited, Radico Khaitan Ltd",NIFTY 500
Music Broadcast Limited,RADIOCITY,NS,"music broadcast, Music Broadcast, music broadcast limited, Music Broadcast Ltd, RADIOCITY",NI
Railtel Corp of Ind Limited,RAILTEL,NS,"RAILTEL, railtel corp of ind, Railtel Corp of Ind, railtel corp of ind limited, Railtel Corp of Ind Ltd, Railtel Corporation of India, Railtel Corporation of India Limited, Railtel Corporation of India Ltd",NIFTY 500
Rain Industries Limited,RAIN,NS,"RAIN, Rain Industries, rain industries, rain industries limited, Rain Industries Ltd",NI
Rainbow Childrens Med Limited,RAINBOW,"NIFTY MIDSMALL HEALTHCARE, NIFTY500 HEALTHCARE","RAINBOW, Rainbow Childrens Med, rainbow childrens med, rainbow childrens med limited, Rainbow Childrens Med Ltd, Rainbow Childrens Medicare, Rainbow Childrens Medicare Limited, Rainbow Childrens Medicare Ltd",NIFTY 500
Rajesh Exports Limited,RAJESHEXPO,NS,"Rajesh Exports, rajesh exports, rajesh exports limited, Rajesh Exports Ltd, RAJESHEXPO",NI
Rajnandini Metal Limited,RAJMET,NS,"RAJMET, Rajnandini Metal, rajnandini metal, rajnandini metal limited, Rajnandini Metal Ltd",NI
Rajoo Engineers Limited,RAJOOENG,NS,"rajoo engineers, Rajoo Engineers, rajoo engineers limited, Rajoo Engineers Ltd, RAJOOENG",NI
Rajratan Global Wire Limited,RAJRATAN,NS,"RAJRATAN, rajratan global wire, Rajratan Global Wire, rajratan global wire limited, Rajratan Global Wire Ltd",NI
Rajshree Sugar & Chemical,RAJSREESUG,NS,"rajshree sugar & chemical, Rajshree Sugars, Rajshree Sugars and Chemicals, Rajshree Sugars and Chemicals Limited, Rajshree Sugars and Chemicals Ltd, RAJSREESUG",NI
Raj Tv Network Limited,RAJTV,NS,"Raj Television Network, Raj Television Network Limited, Raj Television Network Ltd, Raj Tv Network, raj tv network, raj tv network limited, Raj Tv Network Ltd, RAJTV",NI
Rallis India Limited,RALLIS,NS,"RALLIS, rallis india, Rallis India, rallis india limited, Rallis India Ltd",NI
Shree Rama Newsprint Limited,RAMANEWS,NS,"RAMANEWS, Shree Rama Newsprint, shree rama newsprint, shree rama newsprint limited, Shree Rama Newsprint Ltd",NI
Rama Phosphates Limited,RAMAPHO,NS,"rama phosphates, Rama Phosphates, rama phosphates limited, Rama Phosphates Ltd, RAMAPHO",NI
Rama Steel Tubes Limited,RAMASTEEL,NS,"Rama Steel Tubes, rama steel tubes, rama steel tubes limited, Rama Steel Tubes Ltd, RAMASTEEL",NI
The Ramco Cements Limited,RAMCOCEM,NS,"RAMCOCEM, the ramco cements, The Ramco Cements, the ramco cements limited, The Ramco Cements Ltd",NIFTY 500
Ramco Industries Limited,RAMCOIND,NS,"Ramco Industries, ramco industries, ramco industries limited, Ramco Industries Ltd, RAMCOIND",NI
Ramco Systems Ltd.,RAMCOSYS,NS,"Ramco Systems, ramco systems, Ramco Systems Limited, ramco systems ltd., RAMCOSYS",NI
Ramky Infra Limited,RAMKY,NS,"RAMKY, ramky infra, Ramky Infra, ramky infra limited, Ramky Infra Ltd, Ramky Infrastructure, Ramky Infrastructure Limited, Ramky Infrastructure Ltd",NI
Ram Ratna Wires Limited,RAMRAT,NS,"ram ratna wires, Ram Ratna Wires, ram ratna wires limited, Ram Ratna Wires Ltd, RAMRAT",NI
Rana Sugars Ltd.,RANASUG,NS,"Rana Sugars, rana sugars, Rana Sugars Limited, rana sugars ltd., RANASUG",NI
Rane Holdings Limited,RANEHOLDIN,NS,"Rane Holdings, rane holdings, rane holdings limited, Rane Holdings Ltd, RANEHOLDIN",NI
Rategain Travel Techn Limited,RATEGAIN,NS,"RATEGAIN, Rategain Travel Techn, rategain travel techn, rategain travel techn limited, Rategain Travel Techn Ltd, Rategain Travel Technologies, Rategain Travel Technologies Limited, Rategain Travel Technologies Ltd",NI
Ratnamani Met & Tub Ltd.,RATNAMANI,NS,"RATNAMANI, ratnamani met & tub, Ratnamani Met & Tub, Ratnamani Met & Tub Limited, ratnamani met & tub ltd., Ratnamani Metals, Ratnamani Metals & Tubes, Ratnamani Metals & Tubes Limited, Ratnamani Metals & Tubes Ltd",NI
Ratnaveer Precision Eng L,RATNAVEER,NS,"RATNAVEER, ratnaveer precision eng l, Ratnaveer Precision Eng Limited, Ratnaveer Precision Eng Ltd, Ratnaveer Precision Engineering, Ratnaveer Precision Engineering Limited, Ratnaveer Precision Engineering Ltd",NI
Raymond Limited,RAYMOND,NS,"RAYMOND, Raymond, raymond, raymond limited, Raymond Ltd",NI
Raymond Lifestyle Limited,RAYMONDLSL,NS,"raymond lifestyle, Raymond Lifestyle, raymond lifestyle limited, Raymond Lifestyle Ltd, RAYMONDLSL",NI
Raymond Realty Limited,RAYMONDREL,NS,"raymond realty, Raymond Realty, raymond realty limited, Raymond Realty Ltd, RAYMONDREL",NI
Restaurant Brand Asia Limited,RBA,NS,"RBA, restaurant brand asia, Restaurant Brand Asia, restaurant brand asia limited, Restaurant Brand Asia Ltd, Restaurant Brands Asia, Restaurant Brands Asia Limited, Restaurant Brands Asia Ltd",NI
Rbl Bank Limited,RBLBANK,"NIFTY MIDSMALL FINANCIAL SERVICES, NIFTY PRIVATE BANK","Rbl Bank, rbl bank, rbl bank limited, Rbl Bank Ltd, RBLBANK",NIFTY 500
Rbz Jewellers Limited,RBZJEWEL,NS,"rbz jewellers, Rbz Jewellers, rbz jewellers limited, Rbz Jewellers Ltd, RBZJEWEL",NI
Rashtriya Chemicals & Fer,RCF,NS,"Rashtriya Chemicals, rashtriya chemicals & fer, Rashtriya Chemicals & Fer, Rashtriya Chemicals & Fer Limited, Rashtriya Chemicals & Fer Ltd, Rashtriya Chemicals and Fertilizers, Rashtriya Chemicals and Fertilizers Limited, Rashtriya Chemicals and Fertilizers Ltd, RCF",NIFTY 500
Rec Limited,RECLTD,"NIFTY FINANCIAL SERVICES 25/50, NIFTY FINANCIAL SERVICES EX-BANK","rec, rec limited, Rec Ltd, rec ltd, RECLTD","NIFTY 100, NIFTY 200, NIFTY 500, NIFTY FINANCIAL SERVICES, NIFTY NEXT 50"
Redington Limited,REDINGTON,NS,"REDINGTON, redington, redington limited, Redington Ltd",NIFTY 500
Redtape Limited,REDTAPE,NS,"redtape, REDTAPE, redtape limited, Redtape Ltd",NI
Refex Industries Limited,REFEX,NS,"REFEX, Refex Industries, refex industries, refex industries limited, Refex Industries Ltd",NI
Regaal Resources Limited,REGAAL,NS,"REGAAL, Regaal Resources, regaal resources, regaal resources limited, Regaal Resources Ltd",NI
Regency Ceramics Ltd.,REGENCERAM,NS,"REGENCERAM, regency ceramics, Regency Ceramics, Regency Ceramics Limited, regency ceramics ltd.",NI
Relaxo Foot Ltd.,RELAXO,NS,"RELAXO, relaxo foot, Relaxo Foot, Relaxo Foot Limited, relaxo foot ltd.",NI
Reliance Chemotex Ind Limited,RELCHEMQ,NS,"RELCHEMQ, Reliance Chemotex, reliance chemotex ind, Reliance Chemotex Ind, reliance chemotex ind limited, Reliance Chemotex Ind Ltd",NI
Reliance Industries Limited,RELIANCE,NIFTY OIL & GAS,"RELIANCE, Reliance Industries, reliance industries, reliance industries limited, reliance industries ltd, Reliance Industries Ltd","NIFTY 100, NIFTY 200, NIFTY 50, NIFTY 500"
Religare Enter. Ltd.,RELIGARE,NS,"RELIGARE, religare enter., Religare Enter., Religare Enter. Limited, religare enter. ltd.",NI
Ravindra Energy Limited,RELTD,NS,"ravindra energy, ravindra energy limited, Religare Enterprises, Religare Enterprises Ltd, RELTD",NI
Remsons Industries Limited,REMSONSIND,NS,"remsons industries, Remsons Industries, remsons industries limited, Remsons Industries Ltd, REMSONSIND",NI
Shree Renuka Sugars Limited,RENUKA,NS,"RENUKA, shree renuka sugars, Shree Renuka Sugars, shree renuka sugars limited, Shree Renuka Sugars Ltd",NI
Repco Home Finance Limited,REPCOHOME,NS,"repco home finance, Repco Home Finance, repco home finance limited, Repco Home Finance Ltd, REPCOHOME",NI
Rudrabhishek Enterp Limited,REPL,NS,"REPL, rudrabhishek enterp, Rudrabhishek Enterp, rudrabhishek enterp limited, Rudrabhishek Enterp Ltd, Rudrabhishek Enterprises, Rudrabhishek Enterprises Limited, Rudrabhishek Entr",NI
Repro India Limited,REPRO,NS,"REPRO, repro india, Repro India, repro india limited, Repro India Ltd",NI
Responsive Industries Limited,RESPONIND,NS,"RESPONIND, responsive industries, Responsive Industries, responsive industries limited, Responsive Industries Ltd",NI
Jhs Svendgaard Retail V L,RETAIL,NS,"Jhs Svendgaard Retail, jhs svendgaard retail v l, Jhs Svendgaard Retail V Limited, Jhs Svendgaard Retail V Ltd, JHS Svendgaard Retail Ventures, JHS Svendgaard Retail Ventures Limited, JHS Svendgaard Retail Ventures Ltd, RETAIL",NI
Renaissance Global Limited,RGL,NS,"renaissance global, Renaissance Global, renaissance global limited, Renaissance Global Ltd, RGL",NI
Rhetan Tmt Limited,RHETAN,NS,"RHETAN, Rhetan Tmt, rhetan tmt, rhetan tmt limited, Rhetan Tmt Ltd",NI
Rhi Magnesita India Limited,RHIM,NS,"Rhi Magnesita, Rhi Magnesita India, rhi magnesita india, rhi magnesita india limited, Rhi Magnesita India Ltd, RHIM",NIFTY 500
Robust Hotels Limited,RHL,NS,"RHL, Robust Hotels, robust hotels, robust hotels limited, Robust Hotels Ltd",NI
Rico Auto Industries Limited,RICOAUTO,NS,"rico auto industries, Rico Auto Industries, rico auto industries limited, Rico Auto Industries Ltd, RICOAUTO",NI
Reliance Industrial Infra,RIIL,NS,"Reliance Indl. Infra, reliance industrial infra, Reliance Industrial Infra Limited, Reliance Industrial Infrastructure, Reliance Industrial Infrastructure Limited, Reliance Industrial Infrastructure Ltd, RIIL",NI
Ritco Logistics Limited,RITCO,NS,"RITCO, Ritco Logistics, ritco logistics, ritco logistics limited, Ritco Logistics Ltd",NI
Rites Limited,RITES,NS,"RITES, rites, rites limited, Rites Ltd",NIFTY 500
Ravi Kumar Dist. Ltd.,RKDL,NS,"Ravi Kumar Dist, ravi kumar dist., Ravi Kumar Dist. Limited, ravi kumar dist. ltd., Ravikumar Distilleries, Ravikumar Distilleries Limited, Ravikumar Distilleries Ltd, RKDL",NI
Rkec Projects Limited,RKEC,NS,"RKEC, Rkec Projects, rkec projects, rkec projects limited, Rkec Projects Ltd",NI
Ramkrishna Forgings Limited,RKFORGE,NS,"ramkrishna forgings, Ramkrishna Forgings, ramkrishna forgings limited, Ramkrishna Forgings Ltd, RKFORGE",NIFTY 500
R K Swamy Limited,RKSWAMY,NS,"r k swamy, R K Swamy, r k swamy limited, R K Swamy Ltd, RKSWAMY",NI
R M Drip & Sprink Sys Limited,RMDRIP,NS,"r m drip & sprink sys, R M Drip & Sprink Sys, r m drip & sprink sys limited, R M Drip & Sprink Sys Ltd, R M Drip And Sprinklers Systems, R M Drip And Sprinklers Systems Limited, R M Drip And Sprinklers Systems Ltd, RM Drip Sprinklers, RM Drip Sprinklers Systems, RM Drip Sprinklers Systems Limited, RM Drip Sprinklers Systems Ltd, RMDRIP",NI
Rane (Madras) Limited,RML,NS,"Rane (Madras), rane (madras), rane (madras) limited, Rane (Madras) Ltd, Rane Madras, Rane Madras Ltd, Rane Madras Ltd (RML), RML",NI
R&B Denims Limited,RNBDENIMS,NS,"R&B Denims, r&b denims, r&b denims limited, R&B Denims Ltd, RNBDENIMS",NI
Royal Orchid Hotels Limited,ROHLTD,NS,"ROHLTD, royal orchid hotels, Royal Orchid Hotels, royal orchid hotels limited, Royal Orchid Hotels Ltd",NI
Rolex Rings Limited,ROLEXRINGS,NS,"rolex rings, Rolex Rings, rolex rings limited, Rolex Rings Ltd, ROLEXRINGS",NI
Rollatainers Limited,ROLLT,NS,"rollatainers, Rollatainers, rollatainers limited, Rollatainers Ltd, ROLLT",NI
Raj Oil Mills Limited,ROML,NS,"Raj Oil Mills, raj oil mills, raj oil mills limited, Raj Oil Mills Ltd, ROML",NI
Rossari Biotech Limited,ROSSARI,NS,"ROSSARI, Rossari Biotech, rossari biotech, rossari biotech limited, Rossari Biotech Ltd",NI
Rossell India Limited,ROSSELLIND,NS,"Rossell India, rossell india, rossell india limited, Rossell India Ltd, ROSSELLIND",NI
Rossell Techsys Limited,ROSSTECH,NS,"Rossell Techsys, rossell techsys, Rossell Techsys Inc Ltd, rossell techsys limited, Rossell Techsys Ltd, ROSSTECH",NI
Roto Pumps Limited,ROTO,NS,"ROTO, roto pumps, Roto Pumps, roto pumps limited, Roto Pumps Ltd",NI
Route Mobile Limited,ROUTE,NS,"ROUTE, Route, Route Mobile, route mobile, route mobile limited, Route Mobile Ltd",NI
Raghav Productivity Enh L,RPEL,NS,"Raghav Productivity Enh, raghav productivity enh l, Raghav Productivity Enhancer Ltd, Raghav Productivity Enhancers, RPEL",NI
Rpg Life Sciences Limited,RPGLIFE,NS,"rpg life sciences, Rpg Life Sciences, rpg life sciences limited, Rpg Life Sciences Ltd, RPGLIFE",NI
Reliance Power Ltd.,RPOWER,NS,"Reliance Power, reliance power, Reliance Power Limited, reliance power ltd., RPOWER",NIFTY 500
R.P.P Infra Projects Limited,RPPINFRA,NS,"R.P.P Infra Projects, r.p.p infra projects, r.p.p infra projects limited, R.P.P Infra Projects Ltd, RPPINFRA",NI
Rajshree Polypack Limited,RPPL,NS,"rajshree polypack, Rajshree Polypack, rajshree polypack limited, Rajshree Polypack Ltd, RPPL",NI
Rpsg Ventures Limited,RPSGVENT,NS,"rpsg ventures, Rpsg Ventures, rpsg ventures limited, Rpsg Ventures Ltd, RPSGVENT",NI
Rashi Peripherals Limited,RPTECH,NS,"rashi peripherals, Rashi Peripherals, rashi peripherals limited, Rashi Peripherals Ltd, Rashi Peripherals Private Limited, Rashi Peripherals pvt ltd, RPTECH",NI
R R Kabel Limited,RRKABEL,NS,"R R Kabel, r r kabel, r r kabel limited, R R Kabel Ltd, RR Kabel, RRKABEL",NIFTY 500
R. S. Software (India) Li,RSSOFTWARE,NS,"R. S. Software, R. S. Software (India), r. s. software (india) li, R. S. Software (India) Limited, RSSOFTWARE",NI
Rswm Limited,RSWM,NS,"rswm, Rswm, RSWM, rswm limited, Rswm Ltd",NI
R Sys International Limited,RSYSTEMS,NS,"r sys international, r sys international limited, R Sys International Ltd, R Systems, R Systems International, R Systems International Limited, RSYSTEMS",NI
Rattanindia Ent Limited,RTNINDIA,NS,"RattanIndia, rattanindia ent, rattanindia ent limited, RattanIndia Enterprises, RattanIndia Enterprises Limited, RattanIndia Enterprises Ltd, RTNINDIA",NI
